user,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
115575,0,0,0,0,0,0,0,0,0,1,3,0,2,1,0,9,13,21,30,35,58,31,0,0
115585,0,0,0,0,0,0,0,1,0,0,0,1,1,2,4,14,21,26,31,58,66,43,3,0
115586,0,0,0,0,0,0,0,1,0,0,2,0,4,0,4,5,4,3,4,9,12,0,0,0
115591,0,0,0,0,0,0,1,1,0,2,4,1,10,8,10,8,13,23,21,16,21,14,3,0
115592,0,0,0,0,0,0,0,0,0,0,3,3,3,2,4,2,1,5,16,15,10,19,2,0
115596,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,7,5,19,26,35,35,4,0,0
115598,0,0,0,0,0,1,7,12,10,10,8,14,17,13,12,6,3,10,8,9,16,22,4,0
115601,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,13,16,21,21,33,23,4,0,0
115603,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,6,9,21,21,22,9,0,0
115606,0,0,0,0,0,2,13,47,51,51,41,38,36,47,55,47,57,56,67,67,71,119,4,0
115609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,6,13,17,14,0,0,0
115611,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,5,5,6,26,35,46,33,14,0
115615,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,6,15,44,4,0,0
115617,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,4,4,6,1,10,68,0,0
115618,0,0,0,0,0,0,1,0,0,0,1,0,1,1,3,1,8,8,13,17,28,19,2,0
115620,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,1,3,5,9,8,22,79,46,0
115621,0,0,0,0,0,0,0,0,0,0,1,2,1,0,5,5,2,4,14,30,34,21,12,0
115626,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,4,5,10,13,35,35,18,6,0
115631,0,0,0,0,0,0,0,0,1,1,0,1,4,5,0,3,5,9,5,8,16,6,0,0
115635,0,0,0,0,0,0,1,1,2,0,2,4,4,2,5,2,8,9,11,16,19,27,6,0
115639,0,0,0,0,0,0,0,5,0,0,1,1,4,2,3,5,7,4,10,12,13,0,0,0
115648,0,0,0,0,0,0,0,0,1,1,0,5,8,8,11,14,11,9,14,33,23,6,0,0
115649,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,5,8,10,16,12,0,0
115651,0,0,0,0,0,0,0,0,0,0,2,0,1,1,5,8,11,11,20,17,18,1,0,0
115652,0,0,0,0,0,0,0,0,1,3,3,1,6,3,8,9,17,28,45,41,35,51,37,0
115656,0,0,0,0,0,0,1,1,1,0,0,1,2,0,2,1,1,1,4,10,7,9,5,0
115657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,1,2,32,19,9,0
115669,0,0,0,0,0,0,0,0,0,0,0,0,8,5,1,1,0,6,4,5,30,35,14,0
115676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,5,16,21,21,0
115679,0,0,0,0,1,1,0,0,1,1,3,1,6,4,9,9,13,14,18,35,52,47,0,0
115681,0,0,0,0,0,0,0,2,2,0,0,0,1,1,6,8,19,25,32,54,63,16,0,0
115682,0,0,0,0,1,3,2,2,4,2,6,4,5,4,6,10,5,4,3,9,7,3,0,0
115686,0,0,0,0,0,0,1,0,0,1,0,2,3,2,3,8,9,4,21,52,135,77,0,0
115697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,2,7,19,26,22,11,0
115701,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,3,4,8,15,34,43,0,0
115702,0,0,0,0,0,0,0,0,2,1,1,0,3,2,4,3,13,5,7,17,19,15,0,0
115708,0,0,0,0,0,0,1,2,3,2,4,9,6,4,3,6,16,25,30,55,51,19,0,0
115711,0,0,0,0,0,0,0,0,1,0,0,2,2,1,4,7,12,5,10,15,21,17,11,0
115716,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,3,11,12,10,19,6,0,0
115719,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,3,5,9,25,7,3,0
115721,0,0,0,0,0,0,0,0,0,0,0,1,3,4,5,12,14,24,31,64,58,19,0,0
115730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,13,12,17,2,0
115731,0,0,0,0,0,0,0,1,1,0,0,0,0,5,9,11,8,4,7,12,7,17,0,0
115733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,4,7,12,17,2,0
115740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,6,9,11,23,0,0
115744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,2,11,9,27,19,0,0
115761,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,5,4,13,17,20,17,2,0
115762,0,0,0,0,0,0,0,1,0,0,0,1,2,1,4,7,9,13,3,11,6,6,1,0
115764,0,0,0,0,0,0,1,0,2,1,1,1,2,3,5,11,22,35,43,49,67,38,0,0
115768,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,2,8,14,15,27,48,32,7,0
115769,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,1,4,7,14,28,6,0,0
115771,0,0,0,0,0,0,0,0,0,0,1,3,4,1,6,10,15,30,37,29,47,7,0,0
115773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,11,13,16,18,0,0
115778,0,0,0,0,0,0,0,0,2,2,0,1,2,3,5,9,9,4,8,17,5,1,0,0
115782,0,0,0,0,0,0,0,1,0,1,1,2,6,1,2,4,2,4,14,46,64,11,0,0
115784,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,1,3,3,7,13,12,9,0,0
115785,0,0,0,0,1,3,4,8,4,1,8,6,13,7,11,7,4,3,7,8,7,0,0,0
115789,0,0,0,0,0,0,2,5,5,3,10,7,5,5,6,13,30,43,42,48,42,19,1,0
115793,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,3,8,7,11,24,25,39,48,0
115795,0,0,0,0,0,0,0,1,4,2,7,6,21,13,15,9,18,19,41,47,95,126,0,0
115802,0,0,0,0,0,0,0,1,3,1,4,4,4,4,8,14,22,18,29,42,75,26,0,0
115803,0,0,0,0,0,0,0,0,1,0,1,1,2,1,0,5,7,17,23,21,35,5,0,0
115807,0,0,0,0,0,0,1,4,4,3,7,5,12,7,7,5,3,2,3,1,6,6,0,0
115811,0,0,0,0,0,0,0,2,2,2,2,4,5,4,9,5,5,10,12,18,21,11,0,0
115818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,8,19,33,4,0,0
115820,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,3,1,3,7,7,15,3,0
115822,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,5,3,6,12,23,46,60,66,0
115824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,21,40,78,101,116,107,0
115825,0,0,0,0,0,2,4,6,10,7,8,10,7,3,3,9,14,26,28,32,38,23,0,0
115826,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,12,18,38,28,0,0
115829,0,0,0,1,6,10,24,40,39,42,41,36,54,31,37,23,17,24,26,32,79,52,0,0
115834,0,0,0,0,0,0,0,0,1,1,1,1,6,3,6,12,19,17,20,49,69,37,0,0
115843,0,0,0,0,1,1,1,0,1,1,4,8,9,10,17,18,29,47,67,105,130,146,70,0
115846,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,4,8,17,65,69,61,0
115847,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,5,6,11,14,29,58,50,0,0
115849,0,0,0,0,0,0,0,0,0,0,1,3,5,1,1,3,1,0,6,13,7,9,2,0
115851,0,0,0,0,0,0,0,0,1,0,2,0,3,2,4,6,15,19,20,15,29,8,0,0
115852,0,0,0,0,0,0,0,1,0,1,0,0,2,1,2,5,6,8,16,21,44,162,51,0
115853,0,0,0,0,0,0,0,1,3,0,2,0,4,4,11,9,10,7,13,20,20,4,0,0
115856,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,5,16,12,13,19,20,17,0
115857,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,2,0,8,18,12,3,2,0
115866,0,0,0,0,0,0,0,1,0,0,0,0,1,3,7,10,13,23,30,40,38,21,2,0
115867,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,5,9,14,33,42,1,0,0
115870,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,4,4,7,15,16,22,173,12,0
115880,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8,7,10,23,19,25,11,0
115882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,6,12,22,16,7,0
115883,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,4,10,5,5,8,3,13,0
115884,0,0,0,0,0,0,0,2,0,0,0,1,0,0,4,3,6,12,7,23,34,17,4,0
115888,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,2,3,5,10,20,27,25,4,0
115898,0,0,0,0,0,0,0,0,0,0,1,0,2,0,4,3,5,10,16,23,30,10,0,0
115911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,8,18,15,3,0,0
115913,0,0,0,0,0,0,0,2,4,0,2,3,6,1,7,13,17,35,48,84,54,30,10,0
115918,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,4,13,20,34,65,97,88,0,0
115921,0,0,0,0,0,0,0,0,3,0,2,1,1,1,1,4,11,16,15,24,35,36,20,0
115926,0,0,0,0,0,0,2,3,4,0,1,1,2,1,2,3,4,5,12,26,46,60,40,0
115928,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,1,4,8,3,8,16,9,0,0
115929,0,0,0,0,0,0,1,3,1,0,2,6,6,4,4,5,6,5,10,17,10,15,10,0
115939,0,0,0,0,0,0,1,0,0,0,0,0,1,3,9,9,8,13,12,37,34,27,2,0
115945,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,4,7,11,27,33,4,0,0
115950,0,0,0,0,0,0,4,0,6,2,3,3,6,4,2,3,3,5,5,4,9,0,0,0
115959,0,0,0,0,0,0,0,0,1,0,1,2,2,0,3,5,7,10,6,21,22,17,0,0
115972,0,0,0,0,0,0,0,0,0,0,2,1,1,0,2,4,5,5,16,18,3,4,3,0
115974,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,8,14,26,29,20,5,1,0
115977,0,0,0,0,0,0,1,0,1,0,2,2,5,4,5,9,9,12,28,37,18,0,0,0
115978,0,0,0,0,0,0,0,0,0,0,0,0,1,4,10,17,19,21,20,17,7,6,2,0
115980,0,0,0,0,0,0,0,1,1,0,1,1,2,2,2,4,7,11,16,24,20,7,1,0
115982,0,0,0,0,2,3,4,1,3,0,4,2,6,6,14,18,24,41,65,93,132,167,5,0
115990,0,0,0,0,1,1,4,3,1,1,1,7,2,6,6,9,5,11,12,18,18,7,0,0
115996,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,2,4,10,13,11,2,2,0
115997,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,9,4,4,8,10,13,0
116001,0,0,0,0,0,1,0,0,1,0,1,4,12,6,12,10,8,13,17,25,37,37,7,0
116002,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,3,14,14,10,0
116006,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,4,13,23,26,10,2,0
116019,0,0,0,0,0,0,0,1,0,0,1,0,4,3,12,11,16,14,16,25,28,0,0,0
116033,0,0,0,0,1,0,4,6,6,10,13,22,27,28,42,27,38,38,39,49,66,22,0,0
116039,0,0,0,0,0,2,0,4,4,1,9,6,8,0,4,7,9,13,13,13,25,13,0,0
116045,0,0,0,0,0,0,3,0,0,0,0,1,2,2,7,4,8,7,14,14,18,13,9,0
116046,0,0,0,0,0,0,1,0,3,0,3,2,4,5,1,3,8,3,4,16,15,3,0,0
116053,0,0,0,0,0,0,0,0,0,0,0,0,2,2,7,7,12,9,14,15,8,10,3,0
116054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,4,5,23,8,0,0
116057,0,0,0,0,0,0,0,1,1,0,0,2,3,2,5,4,9,11,16,49,38,141,86,0
116059,0,0,0,0,0,0,0,1,1,0,3,0,1,0,0,1,1,3,5,11,21,63,5,0
116063,0,0,0,0,0,0,1,0,4,0,1,2,5,7,9,7,2,2,8,11,5,1,0,0
116067,0,0,0,0,0,0,0,2,4,1,4,2,2,5,5,11,18,26,39,67,96,86,14,0
116070,0,0,0,0,0,0,0,1,0,0,0,1,1,1,2,2,6,8,6,11,17,8,2,0
116077,0,0,0,0,1,1,1,0,0,0,1,2,1,3,6,13,13,15,23,35,65,66,4,0
116078,0,0,0,0,0,0,0,1,0,1,0,0,1,0,3,3,6,9,24,38,47,14,0,0
116081,0,0,0,0,0,0,0,0,2,0,1,3,3,2,3,2,5,6,4,8,12,0,0,0
116083,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,4,11,16,25,4,0
116084,0,0,0,0,0,0,4,3,2,1,3,1,5,5,14,19,24,20,40,88,76,44,0,0
116095,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5,2,0,9,6,4,30,58,9,0
116104,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,8,3,12,39,53,6,0,0
116113,0,0,0,0,0,0,0,0,1,0,1,5,3,2,2,2,2,3,1,3,27,45,6,0
116116,0,0,0,0,0,0,1,0,4,0,2,5,9,6,4,5,5,4,10,19,24,41,12,0
116125,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,8,8,7,10,15,14,8,0
116137,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,5,4,7,10,21,4,0,0
116141,0,0,0,0,0,0,1,0,1,0,0,0,1,0,4,4,11,15,27,53,47,17,0,0
116160,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,3,5,9,11,24,15,20,0
116166,0,0,0,0,0,0,0,0,1,0,1,2,4,0,2,3,2,5,13,15,40,30,6,0
116176,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,8,7,11,12,37,21,5,0
116185,0,0,0,0,0,0,0,0,2,0,2,1,2,4,2,8,11,17,42,68,83,41,0,0
116188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,13,19,32,74,79,24,0
116189,1,0,0,2,8,17,25,21,23,32,45,49,70,70,87,83,91,128,131,178,237,154,24,0
116190,0,0,0,0,1,0,1,0,2,0,4,4,2,3,4,3,5,5,14,14,19,7,0,0
116198,0,0,0,0,0,0,0,1,2,0,1,1,1,1,1,2,4,7,21,33,53,53,69,0
116203,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,4,7,15,21,12,0,0,0
116204,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,6,6,8,16,24,91,34,1
116210,0,0,0,0,0,0,0,0,2,0,1,0,3,2,6,4,8,7,13,9,18,12,0,0
116212,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5,6,15,17,15,17,14,4,0
116213,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,9,24,28,5,0,0
116215,0,0,0,0,0,0,0,0,0,1,0,1,3,1,10,19,55,80,63,88,136,78,0,0
116217,0,0,0,0,0,0,0,1,0,1,1,1,1,1,2,0,2,4,10,14,12,28,0,0
116231,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,2,1,11,7,17,14,36,0,0
116253,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,4,8,24,43,13,0,0
116260,0,0,0,0,0,0,0,0,1,0,0,4,2,0,1,1,2,5,9,22,40,38,5,0
116261,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,4,6,9,27,53,27,0,0
116263,0,0,0,0,0,0,0,0,0,2,2,2,3,4,3,4,30,63,74,103,173,197,83,0
116272,0,0,0,0,0,2,1,3,5,1,8,5,7,2,6,7,7,20,53,83,136,63,0,0
116274,0,0,0,0,0,1,0,0,0,0,0,1,0,2,3,2,10,4,10,13,16,6,0,0
116275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,2,14,29,32,19,0,0
116282,0,0,0,0,0,0,0,1,1,0,1,1,1,1,6,8,15,15,25,46,49,20,0,0
116283,0,0,0,0,0,0,0,0,0,0,1,1,1,3,3,6,20,20,12,20,22,14,3,0
116287,1,0,0,0,1,2,3,4,10,9,10,16,24,22,22,13,17,24,33,74,77,94,75,0
116297,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,7,7,8,24,24,9,0
116298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,7,4,8,15,70,0,0
116302,1,0,0,0,7,12,23,23,35,43,52,58,67,49,66,68,70,85,79,134,156,171,19,0
116303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,8,9,16,31,7,5,5,0
116314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,6,16,21,18,8,0,0
116317,0,0,0,0,0,0,0,2,1,0,1,0,9,7,10,19,72,107,129,172,165,157,16,0
116320,0,0,0,0,0,0,0,1,1,0,2,1,5,3,4,2,7,1,3,12,25,10,0,0
116342,0,0,0,0,0,0,0,0,0,2,0,2,3,2,1,9,5,20,12,50,91,88,7,0
116344,0,0,0,0,0,0,1,1,3,0,3,2,2,2,2,3,13,11,19,33,36,1,0,0
116349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,7,72,0
116353,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,3,5,9,4,12,7,22,0,0
116361,1,0,0,2,8,11,14,19,22,38,24,43,40,21,23,22,17,26,22,30,47,118,100,0
116362,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2,1,4,5,6,16,23,9,0,0
116364,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,5,5,17,26,23,7,0,0
116366,0,0,0,0,0,0,0,1,0,0,1,0,2,2,2,2,9,25,41,41,28,8,0,0
116371,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,1,3,8,9,9,19,5,0,0
116373,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,1,3,11,16,16,21,13,3,0
116375,0,0,0,0,0,0,0,1,1,1,3,2,6,4,8,7,23,16,25,46,98,311,5,0
116389,0,0,0,0,0,0,0,2,0,0,0,2,1,2,2,5,11,25,31,34,45,55,23,0
116399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,7,27,38,0
116400,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,4,6,6,12,42,47,34,0,0
116406,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,3,12,19,22,1,0,0
116409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,7,16,36,69,84,28,0,0
116417,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,9,13,22,12,22,0
116419,0,0,0,0,0,0,0,0,0,1,3,4,1,1,1,3,3,3,7,17,13,20,3,0
116420,0,0,0,0,0,0,0,0,7,6,5,5,10,4,4,5,10,11,11,13,15,3,0,0
116428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,13,10,17,32,31,4,0
116429,0,0,0,0,0,1,0,9,6,9,12,8,9,5,1,0,4,0,1,0,1,0,0,0
116435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,1,6,13,21,1,0
116436,0,0,0,0,0,0,0,0,4,5,1,0,1,0,3,2,2,5,9,11,24,3,1,0
116439,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,2,3,5,5,43,52,11,0
116450,0,0,0,0,1,2,3,5,13,11,10,11,12,7,9,13,15,16,19,41,30,17,4,0
116453,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2,5,6,17,21,30,35,21,0,0
116460,0,0,0,0,0,0,0,0,0,0,1,1,0,4,2,5,6,13,28,55,109,85,5,0
116466,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,6,11,25,37,23,1,0,0
116481,0,0,0,0,0,0,0,1,6,0,2,2,4,7,4,4,8,8,16,37,65,61,11,0
116483,0,0,0,0,0,0,0,0,1,1,0,0,3,3,3,7,6,12,21,32,64,15,0,0
116484,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,13,17,11,14,19,8,3,0
116489,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,6,12,16,20,26,21,12,0,0
116490,0,0,0,0,0,0,0,1,2,0,2,0,0,1,1,4,8,27,49,88,54,36,0,0
116498,0,0,0,0,0,1,6,17,15,15,21,24,42,46,42,49,78,109,135,159,211,197,40,0
116499,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,9,18,35,41,6,0
116501,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,7,10,9,26,57,116,107,13,0
116503,0,0,0,0,0,1,3,2,3,4,9,10,13,13,19,19,25,27,26,37,34,1,0,0
116505,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,4,2,2,11,26,7,0,0
116506,0,0,0,0,0,0,0,1,1,0,1,1,3,0,1,1,1,3,16,20,13,14,0,0
116510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,5,6,11,26,0
116512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,16,50,72,4,0,0
116523,0,0,0,0,0,0,0,2,4,0,1,3,5,6,8,8,10,17,35,51,71,5,0,0
116524,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,4,3,4,9,21,15,0,0
116526,0,0,0,0,0,0,0,0,1,0,1,0,3,2,5,7,9,10,30,92,176,159,6,0
116531,0,0,0,0,0,0,1,2,6,7,9,7,5,5,11,18,26,26,32,38,50,15,0,0
116544,0,0,0,0,0,0,0,1,3,0,1,1,9,5,9,14,20,34,72,130,133,71,0,0
116550,0,0,0,0,0,0,1,3,0,0,0,0,0,1,2,1,10,12,17,21,14,1,0,0
116556,0,0,0,0,3,1,6,11,10,20,15,11,13,10,7,9,10,8,10,6,19,58,4,0
116557,0,0,0,0,0,0,0,0,3,1,2,7,4,1,1,2,6,7,3,3,7,20,0,0
116564,0,0,0,0,0,0,0,0,1,0,0,2,1,1,5,6,12,10,22,17,18,0,0,0
116570,0,0,0,0,0,0,0,0,0,1,1,0,5,7,7,14,19,26,40,47,77,87,105,0
116572,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,6,3,6,5,11,27,14,0,0
116574,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,7,4,3,4,5,7,14,1,0
116579,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,3,3,12,31,91,47,0,0
116583,0,0,0,0,0,0,0,0,1,0,2,1,1,2,3,7,8,22,32,46,52,5,0,0
116586,0,0,0,0,0,0,0,0,1,0,0,1,1,3,5,4,10,18,35,53,70,52,7,0
116588,0,0,0,0,0,0,0,0,1,0,1,0,4,2,5,14,13,16,23,52,67,16,0,0
116590,0,0,0,0,0,0,3,2,3,9,11,14,15,11,7,17,48,85,79,119,110,35,0,0
116591,0,0,0,0,0,0,0,1,1,0,2,0,1,3,3,3,7,7,7,17,13,3,0,0
116594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,9,11,18,14,20,0
116597,0,0,0,0,0,0,0,0,1,2,5,6,7,6,9,12,7,11,24,28,59,6,0,0
116598,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,2,3,15,11,12,6,9,0,0
116603,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,6,6,19,35,26,17,0,0
116613,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4,2,4,4,19,36,52,55,54,0
116614,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,8,8,22,27,38,59,23,0,0
116615,0,0,0,0,0,0,0,1,2,1,2,0,7,6,8,17,31,52,70,91,61,6,0,0
116619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,6,41,54,60,0
116621,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,7,18,27,17,0,0
116627,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,1,4,4,12,12,9,1,0
116628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,7,11,29,24,30,0
116629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,8,12,18,18,6,1,0,0
116632,0,0,0,0,0,0,0,0,1,0,2,1,3,1,2,0,7,10,8,22,40,17,0,0
116633,0,0,0,0,0,1,2,1,2,1,1,2,3,1,8,6,5,1,5,13,18,17,0,0
116636,0,0,0,0,0,0,0,1,1,0,0,1,4,2,5,4,4,7,13,22,22,12,0,0
116638,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,9,10,13,11,4,2,0
116639,0,0,0,0,0,0,0,1,1,0,0,1,1,3,4,4,8,12,20,43,60,41,14,0
116643,0,0,0,0,0,0,0,1,0,2,1,1,3,2,2,4,6,8,11,17,26,14,0,0
116656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,8,21,18,19,11,0
116658,0,0,0,0,2,1,4,6,1,1,5,6,3,5,5,4,1,4,2,5,4,0,0,0
116662,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,1,2,11,18,12,6,0
116663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,2,9,7,11,12,0,0
116666,0,0,0,0,0,0,0,1,2,0,1,1,2,3,2,6,4,3,1,14,22,0,0,0
116673,0,0,0,0,0,0,0,1,0,0,0,0,3,0,3,5,9,14,20,23,17,2,0,0
116685,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,5,14,7,22,37,57,53,0,0
116686,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3,3,5,7,20,13,5,0,0
116689,0,0,0,0,0,0,0,2,0,2,1,1,1,3,3,6,11,20,21,35,35,13,0,0
116692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,6,4,19,13,4,0
116694,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,4,15,34,55,3,0,0
116697,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,8,15,29,34,32,10,0,0
116698,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,12,16,23,7,0,0,0
116702,0,0,0,0,0,0,0,2,2,1,4,5,3,3,3,2,6,3,4,5,7,2,2,0
116703,0,0,0,0,0,0,1,0,1,0,0,0,1,0,4,5,10,14,21,36,52,26,0,0
116706,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,2,6,6,15,32,57,55,0,0
116711,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,3,1,9,24,34,54,36,0,0
116722,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,8,16,18,36,2,0,0
116730,0,0,0,0,0,0,0,3,0,0,0,0,1,1,2,5,11,18,26,34,53,45,32,0
116736,0,0,0,0,0,0,5,5,11,7,13,8,13,14,9,15,11,13,11,13,5,2,0,0
116738,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,3,5,17,18,13,10,0,0
116754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,4,8,27,27,49,38,0
116755,0,0,0,0,0,0,0,0,2,0,1,0,0,1,2,3,9,13,28,23,23,14,0,0
116760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,17,18,20,16,3,0
116763,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,1,6,16,29,17,8,0,0
116768,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,4,8,6,17,39,93,30,0,0
