item,genres
6530,Drama|Horror|Mystery|Thriller
6533,Comedy
6534,Action|Adventure|Sci-Fi
6535,Comedy
6536,Adventure|Animation|Children|Fantasy
6537,Action|Adventure|Sci-Fi
6538,Drama|Mystery|Thriller
6539,Action|Adventure|Comedy|Fantasy
6541,Action|Fantasy|Sci-Fi
6542,Comedy|Drama|War
6545,Drama|Romance
6548,Action|Comedy|Crime|Thriller
6550,Action|Comedy|Thriller
6552,Crime|Drama|Thriller
6558,Comedy|Drama
6559,Children|Comedy
6561,Comedy|War
6564,Action|Adventure|Comedy|Romance|Thriller
6565,Drama
6566,Action|Adventure|Children
6567,Comedy|Crime|Drama|War
6571,Drama
6573,Comedy|Drama
6579,Comedy
6581,Comedy|Drama|Mystery
6582,Action|Comedy|Crime|Thriller
6583,Action|Sci-Fi
6584,Adventure|Comedy|Crime|Thriller
6586,Comedy
6591,Drama
6592,Drama
6593,Children|Comedy|Fantasy
6595,Action|Thriller
6598,Documentary
6599,Drama
6609,Drama
6611,Drama
6612,Documentary
6614,Comedy|Crime
6615,Action|Horror|Thriller
6617,Western
6618,Action|Comedy
6619,Comedy
6620,Comedy|Drama
6624,Action|Adventure|Children|Fantasy
6629,Crime|Horror|Mystery|Thriller
6630,Adventure|Drama
6636,Comedy|Romance
6638,Comedy|Romance
6639,Drama|Thriller
6641,Drama
6643,Drama
6645,Action|Adventure|Drama|Sci-Fi
6650,Comedy|Drama
6658,Comedy|Romance
6659,Comedy|Horror|Sci-Fi
6660,Drama|Fantasy|Musical|Romance
6662,Comedy|Crime
6663,Comedy|Crime
6664,Action|Adventure
6666,Comedy|Drama|Fantasy
6667,Documentary
6668,Drama|Romance
6669,Drama
6671,Drama
6672,Documentary|War
6678,Drama|Sci-Fi
6679,Documentary
6683,Drama
6684,Drama|Romance
6686,Action|Comedy|Crime|Fantasy
6687,Comedy|Romance
6695,Horror|Thriller
6702,Comedy
6703,Horror|Mystery|Thriller
6705,Comedy|Crime|Drama|Thriller
6707,Horror|Thriller
6708,Comedy|Crime|Drama
6709,Action|Adventure|Crime|Thriller
6710,Comedy|Drama|Romance
6711,Comedy|Drama|Romance
6713,Animation|Drama|Romance
6721,Action|Adventure|Drama
6722,Action|Romance
6723,Action
6724,Comedy|Crime|Drama
6727,Crime|Thriller
6731,Horror|Sci-Fi|Thriller
6732,Comedy|Musical|Romance
6734,Comedy|Romance|Sci-Fi|Thriller
6743,Adventure|Fantasy
6748,Horror
6750,Comedy|Drama|Romance
6753,Children|Comedy|Drama
6754,Action|Fantasy|Horror
6755,Comedy|Horror
6763,Comedy|Crime
6764,Action|Adventure|Comedy
6765,Comedy|Drama|Romance
6768,Drama
6770,Drama|Romance
6772,Documentary
6773,Animation|Comedy|Fantasy
6774,Fantasy|Horror|Sci-Fi|Thriller
6776,Comedy|Drama|Musical|Romance
6777,Drama
6779,Comedy|Drama|Romance
6780,Documentary
6782,Comedy|Musical
6783,Comedy|Drama
6784,Documentary|Musical
6785,Comedy|Musical|Romance|Western
6786,Drama
6787,Drama|Thriller
6789,Drama|Mystery|Romance
6790,Drama|Fantasy|Sci-Fi
6791,Drama
6793,Children|Comedy|Drama
6794,Children|Comedy
6796,Crime|Drama
6797,Crime|Drama
6798,Children|Comedy|Crime|Musical
6800,Action|Crime
6801,Comedy|Thriller
6803,Horror|Mystery|Thriller
6807,Comedy
6808,Action|Adventure|War
6809,Thriller
6810,Drama|Thriller
6811,Comedy
6812,Action|Comedy|Thriller
6816,Comedy
6818,Drama|War
6820,Drama|Horror|Thriller
6832,Drama
6840,Comedy|Drama
6849,Drama|Fantasy|Musical
6850,Comedy|Drama
6852,Crime|Drama
6856,Drama|Musical
6857,Action|Adventure|Animation|Fantasy
6858,Drama
6859,Drama|Fantasy
6862,Crime|Drama|Thriller
6863,Comedy|Musical
6864,Documentary|Musical
6867,Comedy|Drama
6868,Crime|Drama|Mystery|Thriller
6869,Crime|Documentary
6870,Crime|Drama|Mystery
6873,Comedy|Romance
6874,Action|Crime|Thriller
6879,Drama|Thriller
6880,Horror
6881,Comedy|Drama
6882,Action|Adventure|Sci-Fi
6884,Crime|Drama|Thriller
6885,Crime|Drama|Mystery|Romance|Thriller
6886,Drama|Romance|War
6887,Drama
6888,Comedy|Horror
6889,Adventure|Animation|Children
6890,Drama
6893,Action|Comedy|Crime
6896,Documentary|War
6898,Drama
6902,Adventure|Comedy|Drama|Fantasy|Mystery|Sci-Fi|Thriller
6909,Thriller
6918,Drama
6920,Crime|Thriller
6927,Drama|Romance|Thriller
6932,Crime|Drama
6934,Action|Adventure|Sci-Fi|Thriller
6935,Documentary
6936,Children|Comedy|Fantasy
6939,Drama|Romance
6942,Comedy|Drama|Romance
6944,Comedy
6945,Documentary
6946,Action|Animation|Children|Fantasy
6947,Adventure|Drama|War
6948,Documentary
6950,Adventure|Thriller|Western
6951,Children|Comedy
6952,Horror|Thriller
6953,Crime|Drama|Mystery|Romance|Thriller
6954,Comedy|Crime|Drama|Mystery|Romance
6957,Comedy|Crime
6958,Children|Comedy|Fantasy|Horror
6959,Action|Adventure|Sci-Fi
6961,Drama
6963,Documentary
6966,Action|Crime|Fantasy|Sci-Fi|Thriller
6967,Horror|Mystery
6970,Comedy|Romance
6971,Drama|Thriller
6974,Comedy|Crime
6975,Drama|Horror|Thriller
6977,Action|Crime|Drama
6978,Comedy|Drama
6979,Drama|Sci-Fi|Thriller
6981,Drama
6982,Drama|War
6983,Drama|Romance
6984,Drama
6985,Drama
6986,Adventure|Drama
6987,Crime|Fantasy|Horror
6988,Drama|Romance
6989,Crime|Drama|Thriller
6990,Action|Adventure|Comedy|Crime|Drama
6991,Adventure|Drama|Romance
6992,Comedy|Drama
6993,Comedy|Drama|Romance
6996,Action|Sci-Fi
6997,Crime|Drama
6999,Comedy|Romance
7000,Action|Adventure|Comedy
7001,Horror|Mystery|Sci-Fi|Thriller
7003,Comedy|Drama|Mystery|Sci-Fi|Thriller
7004,Action|Comedy|Crime|Thriller
7007,Action|Comedy|Crime|Drama|Thriller
7008,Drama|Romance
7009,Drama
7010,Drama|Romance
7011,Comedy|Crime|Drama
7013,Drama|Film-Noir|Thriller
7017,Action|Thriller
7018,Crime|Drama|Thriller
7019,Comedy|Drama
7020,Comedy|Drama|Romance
7022,Action|Drama|Horror|Thriller
7023,Comedy|Drama|Romance
7024,Drama
7025,Drama|War
7026,Comedy
7027,Action|Western
7028,Comedy|Crime
7029,Horror|Thriller
7030,Drama
7033,Comedy|Romance
7034,Drama|Romance
7036,Comedy|Fantasy
7037,Comedy|Drama
7038,Drama|Romance
7039,Crime|Mystery|Thriller
7040,Action|Crime|Drama|Thriller
7042,Drama|Romance
7043,Drama
7044,Crime|Drama|Mystery|Romance|Thriller
7045,Children|Fantasy
7046,Comedy|Fantasy|Horror|Thriller
7048,Action|Adventure|Comedy|Crime
7050,Comedy|Musical|Romance
7051,Comedy
7054,Drama
7055,Comedy|Musical|Romance
7056,Action|Crime|Drama
7058,Comedy
7059,Children|Drama
7060,Drama|Musical
7061,Drama|Romance
7062,Drama
7063,Adventure|Drama
7064,Drama|Fantasy
7065,Drama|War
7067,Comedy|Drama|Fantasy|Romance
7068,Drama|Mystery|Romance
7069,Drama
7070,Action|Adventure|Western
7071,Drama
7072,Action|Drama|Romance|Western
7073,Comedy|Crime|Mystery
7074,Comedy
7075,Adventure|Comedy|Musical
7076,Action|Crime|Drama|Thriller
7078,Drama
7079,Drama
7080,Drama|Musical|Romance
7082,Comedy|Romance
7084,Comedy|Romance
7085,Comedy|Romance
7086,Comedy|Drama
7087,Adventure|Drama
7088,Drama|Romance
7089,Comedy|Drama
7090,Action|Adventure|Drama
7091,Comedy
7092,Drama|Romance
7093,Comedy
7096,Documentary
7099,Adventure|Animation|Drama|Fantasy|Sci-Fi
7101,Comedy|Romance
7102,Comedy|Crime|Drama
7104,Comedy|War
7107,Comedy|Thriller
7114,Drama|Horror|Thriller
7115,Horror|Mystery|Thriller
7116,Horror|Mystery|Thriller
7118,Animation|Drama|Sci-Fi|War
7121,Comedy|Romance
7122,Comedy|Drama|War
7123,Drama|Fantasy|Mystery|Sci-Fi
7124,Documentary
7126,Comedy|Crime|Drama|Film-Noir|Musical
7128,Sci-Fi
7132,Comedy|Musical|Romance
7134,Drama|Thriller
7135,Crime|Drama|Romance|Thriller
7136,Comedy|Drama|Romance
7137,Comedy|Drama|Romance
7139,Drama|Romance
7141,Documentary
7142,Drama|Romance
7143,Action|Adventure|Drama|War
7147,Drama|Fantasy|Romance
7149,Comedy|Drama|Romance
7150,Comedy
7151,Drama|Romance
7153,Action|Adventure|Drama|Fantasy
7154,Drama|Romance
7155,Comedy
7156,Documentary|War
7158,Drama
7160,Crime|Drama
7161,Children|Comedy
7162,Drama|Romance|War
7163,Action|Sci-Fi|Thriller
7164,Action|Adventure|Children|Fantasy
7169,Comedy|Romance
7171,Documentary
7173,Comedy|Romance
7177,Drama
7178,Drama
7179,Drama|Romance
7193,Action|Comedy
7199,Comedy|Drama
7206,Comedy
7208,Drama|Horror
7209,Comedy
7210,Western
7211,Comedy|Romance
7212,Comedy|Romance
7215,Adventure|Drama|Romance|Thriller|War
7216,Crime|Drama|Film-Noir|Thriller
7217,Crime|Drama|Film-Noir|Romance|Thriller
7218,Drama|Western
7219,Drama
7223,Drama|Film-Noir|Mystery
7225,Documentary
7227,Comedy
7228,Animation|Comedy|Fantasy
7234,Drama
7235,Action|Comedy|Crime|Drama|Horror|Thriller
7236,Sci-Fi
7238,Drama|War
7241,Drama|War
7243,Drama
7247,Adventure|Children|Comedy|Fantasy|Musical
7250,Comedy
7254,Drama|Sci-Fi|Thriller
7255,Comedy|Romance
7256,Adventure|Documentary
7258,Comedy|Crime
7259,Drama|Musical
7260,Comedy|Drama|Romance
7263,Drama
7265,Drama
7266,Comedy|Horror|Sci-Fi
7285,Drama
7293,Comedy|Romance
7294,Comedy
7297,Comedy|Drama
7299,Drama
7300,Action|Drama
7301,Drama
7302,Action|Adventure|Fantasy
7303,Drama|War
7304,Animation|Comedy|Fantasy|Musical
7306,Comedy|Crime|Mystery
7307,Action|Adventure|Drama|War
7311,Drama|Romance
7316,Comedy
7317,Adventure|Comedy
7318,Drama
7319,Comedy|Horror
7320,Romance
7323,Comedy|Drama
7324,Adventure|Drama
7325,Action|Comedy|Crime|Thriller
7327,Drama
7328,Drama
7333,Crime|Drama|Thriller
7334,Comedy|Drama
7335,Film-Noir
7338,Drama|War
7340,Comedy
7345,Action|Adventure|Children|Comedy
7346,Comedy|Romance
7347,Mystery|Thriller
7348,Thriller
7349,Drama
7352,Comedy|Drama|Romance
7354,Comedy|Drama|Romance
7355,Adventure|Animation|Comedy
7360,Action|Drama|Horror|Thriller
7361,Drama|Romance|Sci-Fi
7362,Crime|Drama|Thriller
7364,Comedy|Crime|Drama
7365,Drama
7366,Comedy|Drama|Romance
7367,Comedy|Crime
7369,Action|Adventure|Children|Comedy|Mystery
7371,Drama|Mystery|Thriller
7372,Drama
7373,Action|Adventure|Fantasy|Horror
7374,Animation|Children|Comedy|Musical|Western
7375,Comedy|Romance
7376,Action
7377,Crime|Drama
7379,Drama|War|Western
7380,Comedy|Fantasy|Romance
7381,Action|Comedy|Crime
7382,Drama|Mystery|Thriller
7386,Adventure|Drama
7387,Action|Drama|Horror
7394,Action|Adventure|Comedy
7395,Comedy|Drama
7396,Drama
7419,Comedy|Thriller
7437,Comedy
7438,Action|Drama|Thriller
7439,Action|Crime|Thriller
7440,Documentary
7442,Crime|Drama|Thriller
7444,Comedy|Fantasy|Romance
7445,Action|Crime|Drama|Mystery|Thriller
7448,Comedy
7449,Drama|Horror|Thriller
7450,Comedy|Romance
7451,Comedy
7454,Action|Adventure|Fantasy|Horror
7456,Drama
7458,Action|Adventure|Drama|War
7459,Crime|Drama
7460,Comedy|Drama
7478,Drama
7481,Adventure|Drama|Sci-Fi
7482,Action|Crime
7484,Documentary
7485,Comedy
7486,Drama|Romance
7487,Drama
7489,Comedy|Drama
7492,Drama|Horror
7493,Drama
7502,Action|Drama|War
7505,Drama|Horror|Mystery
7541,Comedy|Romance
7560,Drama|Thriller|War
7561,Fantasy|Horror|Thriller
7562,Action|Crime
7564,Horror
7566,Documentary
7569,Action|Adventure|Sci-Fi|Thriller
7570,Action|Adventure|Thriller
7572,Drama
7573,Action|Adventure|Thriller
7577,Comedy|Fantasy|Musical|Romance
7578,Comedy|Romance
7579,Comedy|Drama|Romance
7580,Drama
7581,Drama
7584,Comedy|Romance
7585,Drama|Romance
7586,Drama|Thriller|War
7587,Crime|Drama|Thriller
7614,Musical|Romance|Western
7616,Mystery|Thriller
7617,Comedy|Western
7618,Drama
7619,Drama
7620,Comedy|Drama
7624,Drama
7646,Horror|Mystery|Thriller
7647,Comedy
7649,Adventure|Sci-Fi
7650,Horror
7669,Drama|Romance
7698,Drama|Thriller
7700,Action|Adventure|Drama|Thriller
7701,Comedy|Romance
7702,Drama
7705,Comedy|Romance
7706,Comedy|Musical
7708,Comedy|Fantasy
7713,Drama|Horror|Romance|Thriller
7714,Drama|Musical|Romance
7720,Action|Adventure|Comedy|Romance
7728,Crime|Drama|Film-Noir|Thriller
7742,Drama|Horror
7743,Adventure|Children|Sci-Fi
7745,Drama
7748,Crime|Drama
7749,Drama
7753,Drama
7756,Action|Drama|War
7757,Action|Adventure|Fantasy
7759,Drama
7762,Drama|Thriller
7766,Action|Drama|Thriller|War
7767,Drama
7771,Adventure|Drama
7773,Drama
7781,Comedy
7782,Action|Drama
7786,Documentary
7787,Action|Drama|War
7789,Drama
7790,Animation|Children|Comedy
7791,Crime|Thriller
7792,Thriller
7802,Action|Adventure|Crime|Thriller
7809,Drama|Romance|War
7810,Adventure|Sci-Fi
7811,Drama|Sci-Fi
7812,Drama|Sci-Fi
7815,Comedy|Musical
7817,Fantasy|Sci-Fi
7820,Crime|Drama
7826,Comedy|Romance|Thriller
7827,Action|Sci-Fi|Thriller
7831,Comedy|Crime|Drama|Mystery|Romance
7832,Comedy|Crime|Mystery
7833,Comedy|Crime|Mystery
7834,Comedy|Crime|Mystery|Romance
7835,Comedy|Crime|Drama|Musical|Mystery|Romance
7836,Documentary|Musical
7840,Adventure|Comedy|War
7841,Fantasy|Sci-Fi
7842,Drama|Fantasy|Sci-Fi
7843,Comedy
7844,Action|Comedy
7845,Comedy|Horror|Sci-Fi
7846,Comedy|Horror|Sci-Fi
7879,Comedy
7883,Drama|Horror
7884,Comedy
7888,Comedy|Musical
7889,Western
7891,Drama|Horror|Sci-Fi
7894,Action|Adventure|War|Western
7895,Crime|Drama|Thriller
7896,Adventure|Drama|Western
7897,Comedy|Western
7899,Action
7915,Action|Adventure|Comedy
7918,Drama
7919,Drama|Film-Noir
7920,Comedy|Crime
7924,Drama|Film-Noir|Thriller
7925,Action|Adventure
7926,Crime|Drama|Film-Noir|Thriller
7930,Horror|Mystery|Thriller
7932,Documentary
7933,Comedy
7934,Comedy
7936,Drama|War
7937,Drama
7938,Drama
7939,Drama
7940,Drama
7941,Comedy|Romance
7942,Drama|Romance
7943,Crime|Film-Noir
7944,Drama|Thriller
7951,Fantasy|Horror
7976,Drama
7979,Documentary|Musical
7980,Action|Drama|War
7981,Crime|Drama|Thriller
7982,Drama|Horror|Mystery|Thriller
7983,Comedy
7984,Horror|Sci-Fi
7990,Comedy|Musical
7991,Action|Sci-Fi
8008,Fantasy|Musical|Romance
8010,Drama
8011,Documentary
8012,Comedy|Drama
8014,Drama
8015,Adventure|Animation|Children|Fantasy
8016,Action|Crime|Drama|Thriller
8017,Crime|Drama|Thriller
8019,Drama|Horror|Mystery|Thriller
8033,Comedy|Crime|Romance
8039,Comedy|Western
8042,Crime|Drama
8044,Crime|Drama|Film-Noir
8045,Action|Drama|War
8056,Crime|Drama|Mystery
8094,Drama|Thriller|Western
8117,Action|Comedy
8119,Drama
8121,Comedy
8125,Drama|Romance
8126,Drama
8128,Drama
8130,Documentary
8131,Comedy|Romance
8132,Action|Drama
8133,Drama
8134,Animation|Sci-Fi
8142,Action|Crime
8143,Drama
8147,Drama|Sci-Fi
8153,Drama
8154,Drama
8157,Animation|Fantasy|Thriller
8158,Crime|Drama
8167,Action|Adventure|Romance
8169,Children|Comedy|Fantasy|Sci-Fi
8183,Comedy|Drama
8188,Drama
8190,Comedy|Drama|War
8191,Drama
8195,Drama|Mystery|Romance
8196,Comedy|Horror
8197,Drama|Romance|War
8199,Drama|Thriller
8207,Crime|Thriller
8208,Drama
8221,Adventure|Children|Drama
8225,Horror
8227,Adventure|War|Western
8228,Mystery
8235,Action|Comedy|Romance
8239,Comedy|Drama
8253,Action|Adventure|Animation|Comedy|Crime|Mystery
8254,Comedy|Drama|Fantasy|Romance
8256,Drama|Romance
8260,Comedy|Drama
8261,Drama
8264,Documentary
8266,Drama|Musical
8268,Action|Thriller
8270,Comedy|Drama|Romance
8273,Comedy|Drama|Romance
8275,Comedy
8291,Mystery
8295,Adventure|Mystery|Thriller
8327,Drama|Romance
8330,Comedy|Drama|Thriller
8331,Comedy
8334,Western
8335,Drama
8336,Comedy|Romance
8337,Drama|War
8338,Drama
8340,Drama|Thriller
8341,Adventure|Crime|Drama
8360,Adventure|Animation|Children|Comedy|Musical|Romance
8361,Action|Adventure|Drama|Sci-Fi|Thriller
8362,Comedy|Drama|Romance
8364,Drama
8365,Drama
8366,Comedy|Drama
8367,Drama
8368,Adventure|Fantasy
8369,Action|Crime|Horror|Mystery|Thriller
8370,Action|Comedy|Crime|Drama
8371,Action|Sci-Fi|Thriller
8372,Animation|Children|Comedy
8373,Comedy|Fantasy|Thriller
8376,Comedy
8379,Drama
8385,Comedy|Romance
8387,Comedy|Crime
8401,Crime|Mystery|Thriller
8404,Crime|Mystery|Thriller
8405,Drama|Horror
8426,Animation|Comedy|Drama|Fantasy|Sci-Fi
8446,Action|Drama|Romance|War
8451,Drama
8456,Crime|Drama|Thriller
8459,Drama|Romance
8464,Comedy|Documentary|Drama
8477,Romance|Sci-Fi
8482,Drama|Fantasy|Horror
8484,Drama|War
8485,Adventure|Drama|Romance
8491,Crime|Drama|Film-Noir
8492,Drama|Fantasy
8493,Action|Drama|War
8494,Drama
8495,Crime|Drama
8496,Drama|Romance
8499,Drama
8501,Action|Thriller
8507,Crime|Drama|Horror
8511,Comedy
8512,Comedy
8516,Drama|Fantasy|Romance
8520,Action|Crime|Thriller
8521,Drama|Horror
8526,Adventure|Children|Comedy
8528,Comedy
8529,Comedy|Drama|Romance
8530,Drama|Romance
8531,Action|Comedy|Crime
8532,Drama
8533,Drama|Romance
8534,Adventure|Children|Drama
8535,Drama|Musical
8542,Comedy|Musical
8573,Drama|Romance
8574,Animation|Children|Comedy|Musical
8575,Comedy|Drama
8576,Action|Comedy
8578,Action|Comedy|Horror|Sci-Fi
8580,Adventure|Comedy|Fantasy|Musical
8581,Documentary|Drama
8582,Documentary|War
8584,Drama|Film-Noir
8589,Drama|War
8591,Adventure|Drama|Sci-Fi
8596,Comedy|Crime
8600,Crime|Drama
8601,Comedy|Drama
8602,Drama
8604,Action|Comedy
8605,Action|Comedy
8607,Adventure|Animation|Drama
8609,Comedy
8610,Comedy|Fantasy
8614,Comedy|Romance
8618,Drama|Western
8620,Comedy|Drama|Fantasy|Mystery
8622,Documentary
8623,Comedy|Romance
8633,Action|Adventure|Comedy|Sci-Fi
8636,Action|Adventure|Sci-Fi
8638,Drama|Romance
8640,Action|Adventure|Drama|War
8641,Comedy
8643,Comedy|Romance
8644,Action|Adventure|Sci-Fi|Thriller
8645,Crime|Drama
8650,Drama
8651,Adventure|Comedy|Musical
8656,Crime|Drama
8661,Adventure|Drama|Western
8665,Action|Crime|Thriller
8666,Action|Crime|Fantasy
8667,Drama|Romance
8670,Crime|Horror|Mystery|Thriller
8675,Action|Drama|War
8684,Adventure|Drama
8690,Comedy|Drama|Sci-Fi|War
8695,Comedy
8710,Drama|Romance
8711,Comedy
8712,Comedy|Romance
8718,Drama
8724,Drama|War
8726,Comedy|Thriller
8730,Action|Drama|War
8731,Drama
8732,Drama
8738,Comedy|Drama|Musical|Romance
8739,Drama
8740,Comedy|Drama
8751,Crime|Drama|Film-Noir
8752,Drama|Film-Noir|Romance
8753,Documentary
8754,Drama
8755,Documentary
8765,Crime|Film-Noir|Thriller
8767,Crime|Film-Noir|Thriller
8768,Crime|Drama|Film-Noir
8772,Drama|Thriller
8781,Thriller
8783,Drama|Mystery|Thriller
8784,Comedy|Drama|Romance
8785,Drama
8786,Drama
8795,Action|Adventure|Drama|War
8796,Comedy|Musical
8797,Documentary
8798,Action|Crime|Drama|Thriller
8799,Comedy|Romance
8800,Romance|Sci-Fi
8805,Comedy|Crime
8807,Adventure|Comedy
8808,Comedy|Romance
8809,Comedy|Romance
8810,Action|Horror|Sci-Fi|Thriller
8813,Drama
8814,Comedy
8815,Horror|Thriller
8827,Comedy|Documentary
8830,Adventure|Drama|Horror|Sci-Fi|Thriller
8831,Crime|Thriller
8833,Drama|Romance
8836,Drama|Romance|Thriller
8838,Drama|Romance
8844,Drama
8848,Drama
8860,Action|Crime|Drama|Mystery|Thriller
8861,Action|Horror|Sci-Fi|Thriller
8862,Comedy|Drama
8865,Action|Adventure|Sci-Fi
8866,Comedy|Romance
8869,Comedy|Romance
8870,Drama|Mystery|Sci-Fi|Thriller
8872,Comedy
8873,Adventure|Drama
8874,Comedy|Horror
8879,Crime|Mystery|Thriller
8880,Drama
8884,Comedy|Thriller
8905,Adventure|Drama
8906,Horror
8907,Animation|Children|Comedy
8908,Action|Drama|Thriller
8910,Comedy
8911,Romance
8912,Action|Comedy
8914,Drama|Sci-Fi
8915,Drama
8916,Comedy|Romance
8917,Action|Adventure|Animation|Comedy
8918,Comedy|Crime|Drama
8919,Comedy|Drama|Fantasy|Romance
8920,Drama
8923,Drama|Romance
8928,Comedy|Horror
8930,Documentary
8933,Comedy|Drama
8937,Action|Drama
8938,Documentary
8939,Sci-Fi|Thriller
8943,Comedy|Drama
8947,Horror|Mystery|Thriller
8948,Comedy|Drama|Romance
8949,Comedy|Drama|Romance
8950,Mystery|Thriller
8951,Drama
8955,Crime|Drama|Thriller
8956,Drama
8957,Horror|Mystery|Thriller
8958,Drama
8959,Drama|Mystery
8961,Action|Adventure|Animation|Children|Comedy
8965,Adventure|Animation|Children|Fantasy
8966,Drama
8967,Comedy|Horror
8968,Action|Adventure|Comedy|Crime|Thriller
8969,Comedy|Drama|Romance
8970,Drama
8972,Action|Adventure|Drama|Mystery|Thriller
8973,Drama|Thriller
8974,Adventure|Animation|Children|Comedy
8977,Action|Adventure|Drama|War
8978,Children|Comedy
8981,Drama|Romance
8982,Drama
8983,Action|Drama|Romance
8984,Action|Comedy|Crime|Thriller
8985,Action|Fantasy|Horror|Thriller
8989,Comedy|Musical
8998,Documentary
8999,Documentary
9004,Adventure|Children|Sci-Fi
9005,Drama|Mystery|Sci-Fi
9010,Drama|Romance
9018,Documentary|War
25750,Comedy|Fantasy|Romance
25752,Comedy
25753,Drama
25755,Drama|Horror
25763,Drama
25764,Comedy|Drama|Romance
25766,Drama
25769,Comedy|Romance
25771,Fantasy
25773,Crime|Drama
25774,Comedy|Drama|Romance
25777,Comedy
25788,Crime|Drama
25793,Fantasy|Horror
25795,Comedy|Drama|Romance
25797,Musical
25805,Comedy|Drama|Romance
25825,Drama|Film-Noir
25826,Comedy|Romance
25827,Comedy|Romance
25828,Crime|Drama|Romance
25833,Drama|Romance
25834,Adventure|Drama
25835,Crime|Drama
25839,Comedy|Drama|Romance
25841,Drama
25850,Comedy|Drama|Romance
25852,Mystery|Thriller
25855,Crime|Drama|Thriller
25856,Drama|Romance
25865,Drama|Film-Noir
25866,Action|Adventure|Romance
25868,Comedy|Romance
25870,Comedy|Fantasy|Romance
25886,Drama|Romance
25891,Comedy|Fantasy|Romance
25898,Drama
25901,Drama|War
25905,Comedy|Romance
25911,Crime|Film-Noir|Thriller
25916,Drama|War
25918,Drama
25923,Drama
25927,Drama|Film-Noir|Thriller
25929,Drama|Film-Noir
25930,Crime|Drama|Film-Noir|Thriller
25937,Musical|Romance
25938,Western
25940,Drama|Film-Noir|Mystery
25941,Drama|Romance
25943,Crime|Drama|Film-Noir|Mystery
25945,Crime|Film-Noir|Romance
25947,Comedy
25952,Comedy|Drama
25954,Drama|Fantasy|Romance
25961,Action|Western
25962,Action|Adventure|Romance
25963,Crime|Drama
25971,Drama|Romance
25993,Drama|Romance
25995,Action|Adventure|Drama
25996,Drama|Musical
25999,Drama
26002,Crime|Drama|Mystery|Thriller
26003,Crime|Documentary|War
26005,Action|Adventure|Drama
26007,Drama|War
26012,Action|Adventure|Drama
26052,Crime|Drama
26055,Drama
26064,Drama|Thriller
26078,Drama
26082,Drama
26083,Drama
26084,Children|Comedy|Musical|Romance
26085,Adventure|Drama|Romance
26094,Drama
26101,Comedy|Western
26111,Drama
26116,Horror|Thriller
26119,Drama
26122,Drama|Horror|War
26131,Drama|War
26133,Animation|Children|Comedy
26139,Drama|War
26147,Comedy|Drama|Romance
26148,Action|Thriller|War
26150,Drama|War
26151,Crime|Drama
26152,Action|Adventure|Comedy
26158,Comedy|Drama|War
26163,Documentary|Musical
26170,Crime|Drama
26171,Comedy
26172,Action|Crime|Drama|Thriller
26178,Comedy|Drama|Romance
26181,Action|Western
26198,Children|Comedy
26199,Comedy|Drama
26203,Sci-Fi|Thriller
26208,Comedy|Drama|Romance
26222,Drama|Fantasy
26225,Comedy|Romance
26231,Crime|Drama|Thriller
26237,Drama|Romance
26240,Drama|Thriller|War
26241,Drama
26242,Action|Mystery|Thriller
26246,Drama|War
26249,Comedy|Western
26258,Fantasy|Western
26269,Action|Crime
26270,Action|Adventure
26271,Drama|Musical
26283,Crime|Drama|Thriller
26285,Comedy|Sci-Fi|Thriller
26294,Comedy|Western
26302,Drama
26303,Horror|Thriller
26306,Comedy|Horror|Mystery
26313,Comedy|Drama
26318,Comedy|Drama
26322,Action|Crime|Drama
26324,Comedy|Drama
26325,Documentary|War
26326,Drama
26347,Comedy|Drama|Romance
26349,Crime|Thriller
26350,Drama
26359,Drama|War
26360,Comedy|Drama
26366,Documentary
26375,Action|Comedy|Crime
26386,Comedy|Thriller
26391,Drama|Musical|Romance
26395,Comedy
26398,Drama|Sci-Fi|Thriller
26400,Documentary
26403,Animation|Children|Fantasy
26413,Action|Comedy
26422,Comedy|Drama|Musical
26425,Action|Comedy
26444,Adventure|Comedy|Sci-Fi
26462,Crime|Drama|Thriller
26464,Action|Crime|Drama
26467,Drama|Sci-Fi
26471,Comedy|Documentary
26472,Adventure|Drama
26476,Drama|War
26479,Adventure|Comedy|Musical|Romance
26485,Drama
26491,Comedy|Romance|War
26492,Fantasy|Horror|Sci-Fi|Thriller
26502,Drama|Fantasy
26504,Action|Adventure|Children|Crime|Mystery|Thriller
26513,Action|Adventure|Comedy|Sci-Fi
26524,Documentary
26527,Comedy|Drama
26528,Children|Drama
26547,Action|Comedy|Crime|Thriller
26554,Drama|Mystery|Sci-Fi
26555,Comedy
26560,Drama|War
26562,Drama
26564,Drama|Musical
26578,Drama
26585,Crime|Drama|Thriller
26587,Crime|Drama|Romance
26599,Comedy|Drama|Romance
26603,Fantasy|Horror|Sci-Fi|Thriller
26606,Action|Fantasy|Horror|Romance
26614,Action|Adventure|Drama|Mystery|Thriller
26616,Adventure|Drama
26629,Comedy|Horror|Sci-Fi
26631,Animation|Fantasy|Mystery
26649,Adventure|Drama|Western
26662,Adventure|Animation|Children|Drama|Fantasy
26663,Crime|Romance|Thriller
26680,Comedy|Musical|Romance
26681,Action|Drama|War
26688,Action|Crime|Drama
26693,Drama|Fantasy|Horror|Mystery|Thriller
26694,Drama
26695,Drama
